ticket_id,created_at,customer_id,customer_segment,channel,product_area,issue_type,priority,status,sla_plan,resolution_time_hours,reopened,customer_sentiment,csat_score,has_attachment,platform,region,year,month,month_name
TCKT_034186,2024-06-20 13:55:38,CUST_04534,small_business,chat,notifications,feature_request,medium,resolved,standard,34.07,1,very_positive,5,0,web,APAC,2024,6,June
TCKT_065291,2022-11-20 10:53:44,CUST_02753,individual,phone_transcript,data_export,performance,high,closed_no_action,standard,163.97,0,very_negative,0,0,desktop_app,APAC,2022,11,November
TCKT_022756,2024-12-15 18:56:49,CUST_06420,non_profit,email,login_auth,account_access,low,resolved,gold,14.33,0,negative,2,0,web,APAC,2024,12,December
TCKT_071880,2024-09-30 03:31:39,CUST_00082,education,email,mobile_app,performance,low,in_progress,platinum,29.91,0,very_negative,1,0,android,EU,2024,9,September
TCKT_086012,2023-02-25 16:08:26,CUST_02473,small_business,phone_transcript,data_export,account_access,low,resolved,standard,70.87,0,very_negative,0,0,web,APAC,2023,2,February
TCKT_029781,2024-08-08 07:08:37,CUST_04978,enterprise,email,analytics_dashboard,bug,low,resolved,gold,31.84,0,negative,0,0,api_client,EU,2024,8,August
TCKT_071198,2023-07-27 19:28:47,CUST_08566,education,chat,data_export,security_concern,high,resolved,standard,10.02,0,very_negative,1,0,ios,MEA,2023,7,July
TCKT_040522,2023-11-07 16:21:08,CUST_05577,enterprise,chat,mobile_app,bug,high,resolved,standard,8.82,0,positive,4,0,android,MEA,2023,11,November
TCKT_084030,2025-11-27 08:03:00,CUST_04826,education,email,data_export,performance,medium,resolved,standard,8.69,0,very_negative,0,1,android,APAC,2025,11,November
TCKT_071602,2022-05-08 11:44:35,CUST_02819,non_profit,web_form,api_integration,billing_problem,medium,resolved,standard,31.47,0,neutral,3,1,android,Unknown,2022,5,May
TCKT_089868,2023-07-25 09:05:51,CUST_05939,enterprise,chat,login_auth,other,high,in_progress,standard,29.91,0,neutral,3,0,web,LATAM,2023,7,July
TCKT_067038,2024-06-17 21:28:33,CUST_02723,small_business,chat,login_auth,billing_problem,low,resolved,standard,28.36,0,negative,3,0,ios,EU,2024,6,June
TCKT_053810,2022-07-15 14:53:03,CUST_09697,small_business,in_app,mobile_app,billing_problem,medium,resolved,platinum,21.06,0,negative,0,0,ios,MEA,2022,7,July
TCKT_023821,2025-05-11 22:52:46,CUST_01648,education,chat,notifications,billing_problem,high,closed_no_action,standard,174.04,0,neutral,0,0,web,Unknown,2025,5,May
TCKT_005086,2022-04-20 22:32:56,CUST_07016,enterprise,phone_transcript,billing,bug,low,resolved,gold,56.41,0,very_negative,2,0,ios,Unknown,2022,4,April
TCKT_012400,2025-04-06 07:53:29,CUST_05289,education,email,billing,performance,medium,resolved,standard,5.79,0,neutral,4,1,ios,APAC,2025,4,April
TCKT_029146,2023-05-27 10:35:13,CUST_08297,enterprise,in_app,billing,security_concern,low,closed_no_action,gold,179.09,0,very_negative,2,0,desktop_app,Unknown,2023,5,May
TCKT_078391,2022-06-19 01:56:01,CUST_04791,education,chat,data_export,how_to,medium,resolved,standard,18.79,0,very_negative,1,0,desktop_app,EU,2022,6,June
TCKT_081629,2024-05-18 08:10:18,CUST_03665,enterprise,web_form,analytics_dashboard,security_concern,low,resolved,platinum,38.71,0,very_negative,2,1,web,Unknown,2024,5,May
TCKT_060388,2023-02-26 15:57:59,CUST_04289,individual,in_app,notifications,security_concern,low,in_progress,standard,29.91,0,very_negative,1,0,android,LATAM,2023,2,February
TCKT_002110,2023-01-26 06:54:41,CUST_03910,small_business,chat,billing,security_concern,high,in_progress,standard,29.91,0,very_negative,2,1,ios,Unknown,2023,1,January
TCKT_074105,2024-05-19 12:05:15,CUST_03543,enterprise,web_form,data_export,other,high,open,standard,29.91,0,positive,4,1,ios,Unknown,2024,5,May
TCKT_047036,2022-11-10 09:57:47,CUST_09909,education,in_app,login_auth,account_access,medium,resolved,platinum,41.51,0,negative,0,0,ios,MEA,2022,11,November
TCKT_072600,2024-04-25 11:53:05,CUST_07870,education,email,billing,other,medium,on_hold,standard,29.91,0,negative,0,0,android,MEA,2024,4,April
TCKT_059092,2022-07-14 17:24:51,CUST_07571,small_business,in_app,mobile_app,security_concern,medium,resolved,gold,38.5,0,neutral,3,0,web,APAC,2022,7,July
TCKT_090948,2023-08-06 13:59:25,CUST_00047,education,chat,analytics_dashboard,security_concern,medium,resolved,standard,7.59,0,negative,0,0,android,Unknown,2023,8,August
TCKT_068600,2022-03-30 10:53:59,CUST_01724,small_business,in_app,mobile_app,performance,low,on_hold,gold,29.91,0,positive,4,0,web,APAC,2022,3,March
TCKT_011025,2023-07-14 00:33:34,CUST_06515,education,in_app,analytics_dashboard,billing_problem,low,resolved,standard,26.21,0,neutral,4,0,android,APAC,2023,7,July
TCKT_006004,2025-11-27 13:26:26,CUST_02847,non_profit,in_app,mobile_app,feature_request,medium,resolved,standard,40.28,0,positive,4,0,android,LATAM,2025,11,November
TCKT_071811,2023-11-25 22:19:27,CUST_07936,small_business,in_app,analytics_dashboard,bug,high,resolved,standard,7.07,0,neutral,0,0,desktop_app,APAC,2023,11,November
TCKT_007064,2022-02-10 11:48:04,CUST_00084,education,chat,notifications,other,low,resolved,standard,45.93,0,neutral,4,0,desktop_app,LATAM,2022,2,February
TCKT_066672,2023-04-05 14:44:55,CUST_05262,education,email,notifications,how_to,medium,resolved,standard,8.9,0,neutral,3,1,web,EU,2023,4,April
TCKT_092661,2024-09-04 00:27:28,CUST_07207,non_profit,email,data_export,security_concern,medium,resolved,standard,47.29,1,neutral,3,0,ios,EU,2024,9,September
TCKT_059257,2024-03-08 19:47:31,CUST_04876,small_business,in_app,api_integration,other,medium,closed_no_action,standard,88.5,0,positive,4,0,web,LATAM,2024,3,March
TCKT_080000,2023-09-04 00:02:34,CUST_05489,enterprise,phone_transcript,mobile_app,how_to,high,on_hold,standard,29.91,0,positive,0,0,api_client,APAC,2023,9,September
TCKT_076199,2024-12-29 18:06:54,CUST_05584,individual,web_form,login_auth,billing_problem,low,in_progress,standard,29.91,1,negative,2,0,api_client,EU,2024,12,December
TCKT_018126,2024-03-06 20:45:36,CUST_01182,education,email,login_auth,security_concern,low,in_progress,standard,29.91,0,negative,0,1,android,LATAM,2024,3,March
TCKT_063602,2025-01-21 21:18:30,CUST_05090,small_business,chat,billing,performance,high,in_progress,gold,29.91,0,very_negative,1,0,desktop_app,APAC,2025,1,January
TCKT_074169,2022-02-13 17:13:02,CUST_06982,non_profit,in_app,api_integration,performance,medium,resolved,standard,30.67,0,very_negative,0,0,android,EU,2022,2,February
TCKT_053262,2024-08-21 19:40:31,CUST_01733,education,in_app,api_integration,how_to,medium,resolved,standard,24.18,0,very_positive,5,1,desktop_app,EU,2024,8,August
TCKT_065552,2024-05-19 00:04:05,CUST_05287,individual,phone_transcript,analytics_dashboard,security_concern,low,resolved,platinum,32.86,0,positive,0,0,ios,LATAM,2024,5,May
TCKT_023134,2025-01-31 01:20:04,CUST_08686,non_profit,in_app,billing,billing_problem,medium,resolved,standard,7.31,0,very_negative,2,0,api_client,LATAM,2025,1,January
TCKT_019503,2024-03-28 22:01:39,CUST_08286,enterprise,chat,analytics_dashboard,account_access,urgent,resolved,standard,7.81,0,negative,3,0,web,EU,2024,3,March
TCKT_047971,2024-05-20 05:02:44,CUST_07951,non_profit,email,mobile_app,other,low,on_hold,standard,29.91,0,positive,4,0,android,MEA,2024,5,May
TCKT_076141,2024-08-31 05:04:46,CUST_08150,enterprise,email,billing,security_concern,low,in_progress,gold,29.91,0,negative,3,0,desktop_app,APAC,2024,8,August
TCKT_004366,2025-03-14 03:50:42,CUST_06105,non_profit,chat,notifications,bug,medium,resolved,gold,29.42,0,neutral,3,1,web,Unknown,2025,3,March
TCKT_086004,2024-07-23 20:42:37,CUST_02026,small_business,phone_transcript,data_export,bug,low,in_progress,standard,29.91,0,neutral,0,0,ios,APAC,2024,7,July
TCKT_080875,2022-07-08 10:52:34,CUST_04293,enterprise,chat,data_export,other,high,in_progress,gold,29.91,0,positive,5,0,web,APAC,2022,7,July
TCKT_085248,2025-01-08 14:49:44,CUST_08201,enterprise,in_app,login_auth,account_access,high,in_progress,platinum,29.91,0,neutral,3,0,web,Unknown,2025,1,January
TCKT_071106,2023-10-12 23:28:37,CUST_01312,individual,in_app,api_integration,other,low,resolved,standard,55.03,0,positive,0,0,api_client,MEA,2023,10,October
TCKT_030589,2023-08-30 04:26:47,CUST_08209,enterprise,phone_transcript,analytics_dashboard,account_access,low,in_progress,platinum,29.91,0,neutral,3,1,desktop_app,EU,2023,8,August
TCKT_036899,2022-12-02 08:45:24,CUST_05410,individual,email,analytics_dashboard,performance,high,resolved,standard,8.69,0,negative,3,0,api_client,MEA,2022,12,December
TCKT_048960,2025-11-03 17:15:50,CUST_04421,education,email,analytics_dashboard,feature_request,low,resolved,standard,13.87,0,neutral,3,1,android,MEA,2025,11,November
TCKT_025372,2023-10-31 02:52:43,CUST_07046,enterprise,in_app,billing,performance,low,in_progress,standard,29.91,0,neutral,0,0,api_client,MEA,2023,10,October
TCKT_094386,2023-01-11 06:41:53,CUST_03566,education,web_form,login_auth,other,urgent,closed_no_action,gold,193.6,0,positive,0,0,android,LATAM,2023,1,January
TCKT_048223,2023-06-16 13:23:17,CUST_00627,individual,web_form,notifications,how_to,high,in_progress,standard,29.91,0,neutral,0,1,desktop_app,Unknown,2023,6,June
TCKT_073102,2025-08-23 12:25:59,CUST_04232,individual,email,mobile_app,performance,low,closed_no_action,gold,162.4,0,very_negative,1,0,api_client,MEA,2025,8,August
TCKT_084363,2024-10-25 16:53:24,CUST_02951,small_business,web_form,mobile_app,other,medium,resolved,gold,12.92,0,negative,3,1,web,APAC,2024,10,October
TCKT_045716,2025-12-03 05:44:05,CUST_00454,education,web_form,login_auth,other,urgent,closed_no_action,standard,173.26,0,very_positive,0,0,ios,LATAM,2025,12,December
TCKT_035638,2023-11-19 00:06:00,CUST_05472,education,chat,login_auth,security_concern,urgent,open,platinum,29.91,0,very_negative,2,1,api_client,APAC,2023,11,November
TCKT_081740,2025-04-19 13:55:05,CUST_08383,small_business,phone_transcript,mobile_app,other,medium,resolved,standard,12.38,0,negative,2,0,android,Unknown,2025,4,April
TCKT_035785,2024-07-22 13:35:01,CUST_03366,enterprise,phone_transcript,api_integration,performance,medium,closed_no_action,standard,174.82,0,neutral,3,0,api_client,APAC,2024,7,July
TCKT_052762,2023-07-12 09:33:11,CUST_02619,small_business,email,api_integration,security_concern,urgent,resolved,standard,4.37,0,neutral,3,0,api_client,APAC,2023,7,July
TCKT_088619,2024-05-31 12:04:04,CUST_06246,education,email,analytics_dashboard,account_access,low,open,standard,29.91,0,very_negative,0,0,desktop_app,EU,2024,5,May
TCKT_021799,2024-01-08 23:11:11,CUST_04342,non_profit,in_app,mobile_app,how_to,low,open,gold,29.91,0,positive,0,0,desktop_app,EU,2024,1,January
TCKT_097382,2025-10-22 03:35:12,CUST_01364,non_profit,chat,notifications,billing_problem,low,on_hold,standard,29.91,0,negative,3,0,desktop_app,Unknown,2025,10,October
TCKT_091125,2025-09-21 20:02:03,CUST_09872,small_business,phone_transcript,notifications,account_access,high,resolved,platinum,18.36,0,very_negative,1,1,desktop_app,EU,2025,9,September
TCKT_070690,2024-08-01 13:18:42,CUST_04722,enterprise,email,billing,security_concern,high,in_progress,platinum,29.91,0,positive,4,0,ios,EU,2024,8,August
TCKT_059838,2023-09-10 11:18:01,CUST_00897,individual,email,data_export,other,high,open,standard,29.91,0,neutral,0,1,ios,EU,2023,9,September
TCKT_018883,2023-10-09 01:23:53,CUST_05591,enterprise,email,data_export,bug,high,in_progress,standard,29.91,0,very_positive,5,1,ios,EU,2023,10,October
TCKT_022981,2025-04-23 05:01:56,CUST_01511,individual,web_form,mobile_app,billing_problem,low,resolved,gold,23.95,0,neutral,4,0,ios,MEA,2025,4,April
TCKT_011876,2025-07-08 17:52:20,CUST_02961,education,email,notifications,other,low,open,gold,29.91,0,negative,0,0,desktop_app,LATAM,2025,7,July
TCKT_046893,2022-03-11 05:41:26,CUST_02758,enterprise,chat,analytics_dashboard,other,low,on_hold,standard,29.91,1,neutral,3,0,web,MEA,2022,3,March
TCKT_031375,2023-04-04 11:24:35,CUST_02896,education,email,login_auth,other,medium,resolved,platinum,38.66,0,neutral,4,0,web,LATAM,2023,4,April
TCKT_037007,2022-10-02 10:12:20,CUST_03263,individual,in_app,notifications,account_access,low,in_progress,standard,29.91,0,neutral,0,0,android,MEA,2022,10,October
TCKT_007981,2022-07-26 10:20:56,CUST_00190,enterprise,in_app,login_auth,account_access,low,resolved,standard,47.25,0,very_negative,0,0,web,LATAM,2022,7,July
TCKT_072553,2025-03-31 04:16:42,CUST_06814,enterprise,in_app,api_integration,other,low,in_progress,standard,29.91,1,neutral,0,0,api_client,EU,2025,3,March
TCKT_089335,2022-12-26 21:36:00,CUST_09664,non_profit,in_app,analytics_dashboard,security_concern,medium,resolved,standard,5.14,0,very_negative,2,0,api_client,MEA,2022,12,December
TCKT_038230,2024-03-06 20:07:47,CUST_04253,education,in_app,login_auth,security_concern,urgent,resolved,standard,4.28,0,negative,3,0,desktop_app,Unknown,2024,3,March
TCKT_031930,2025-11-12 05:43:57,CUST_01453,enterprise,web_form,billing,how_to,medium,resolved,standard,22.75,0,neutral,4,1,api_client,EU,2025,11,November
TCKT_006162,2023-11-18 01:11:19,CUST_06246,education,email,billing,billing_problem,low,resolved,gold,34.42,0,very_positive,5,0,android,LATAM,2023,11,November
TCKT_041074,2024-08-17 02:05:19,CUST_06495,individual,email,mobile_app,other,low,resolved,gold,55.8,1,neutral,4,1,desktop_app,LATAM,2024,8,August
TCKT_043479,2022-11-25 19:28:35,CUST_02067,individual,in_app,api_integration,security_concern,high,resolved,standard,10.48,0,very_negative,1,0,api_client,LATAM,2022,11,November
TCKT_041309,2022-05-16 21:02:11,CUST_08684,non_profit,chat,login_auth,feature_request,low,in_progress,standard,29.91,0,positive,4,0,desktop_app,MEA,2022,5,May
TCKT_074512,2024-04-19 12:00:02,CUST_04077,education,chat,data_export,security_concern,medium,resolved,standard,13.75,0,negative,3,0,android,MEA,2024,4,April
TCKT_086294,2022-09-07 21:57:58,CUST_04847,enterprise,phone_transcript,analytics_dashboard,feature_request,medium,on_hold,standard,29.91,1,neutral,3,1,ios,APAC,2022,9,September
TCKT_073228,2024-05-20 13:20:20,CUST_01254,small_business,phone_transcript,notifications,billing_problem,high,resolved,gold,21.31,0,very_negative,2,0,web,LATAM,2024,5,May
TCKT_065464,2025-01-25 19:39:09,CUST_00932,non_profit,web_form,billing,bug,medium,resolved,standard,23.3,0,neutral,0,1,android,APAC,2025,1,January
TCKT_097239,2022-12-07 06:25:20,CUST_05092,small_business,in_app,notifications,how_to,urgent,resolved,standard,6.15,0,positive,5,0,desktop_app,Unknown,2022,12,December
TCKT_062893,2024-07-26 17:08:37,CUST_00665,small_business,in_app,billing,other,high,resolved,standard,10.06,0,negative,0,0,api_client,EU,2024,7,July
TCKT_095526,2025-01-07 14:36:56,CUST_04860,small_business,phone_transcript,login_auth,bug,low,resolved,gold,54.36,0,neutral,4,0,api_client,LATAM,2025,1,January
TCKT_083262,2024-08-10 02:16:19,CUST_09659,enterprise,web_form,data_export,how_to,medium,resolved,standard,15.22,0,very_positive,5,0,desktop_app,LATAM,2024,8,August
TCKT_027442,2022-04-12 11:14:24,CUST_04096,education,email,login_auth,feature_request,low,in_progress,gold,29.91,0,very_positive,5,0,ios,Unknown,2022,4,April
TCKT_075289,2025-04-02 00:34:15,CUST_08831,individual,phone_transcript,mobile_app,feature_request,low,resolved,standard,8.71,0,neutral,4,0,desktop_app,MEA,2025,4,April
TCKT_085304,2023-07-28 08:35:14,CUST_06091,education,web_form,mobile_app,other,low,open,standard,29.91,0,positive,5,1,android,Unknown,2023,7,July
TCKT_086649,2023-07-10 20:04:38,CUST_03678,small_business,phone_transcript,analytics_dashboard,other,low,resolved,standard,69.96,0,very_negative,0,0,web,Unknown,2023,7,July
TCKT_016785,2025-11-24 03:58:34,CUST_01632,individual,phone_transcript,data_export,bug,low,resolved,gold,45.18,1,very_positive,5,0,ios,APAC,2025,11,November
TCKT_072878,2022-08-17 23:14:21,CUST_00786,small_business,web_form,mobile_app,account_access,medium,resolved,gold,44.54,0,negative,2,0,android,Unknown,2022,8,August
TCKT_069699,2023-12-20 05:41:37,CUST_00686,non_profit,in_app,api_integration,other,low,open,standard,29.91,0,positive,0,0,web,APAC,2023,12,December
TCKT_089036,2024-06-02 17:29:58,CUST_03352,non_profit,web_form,analytics_dashboard,bug,urgent,resolved,gold,2.88,0,neutral,4,0,web,Unknown,2024,6,June
TCKT_028100,2024-01-17 01:33:59,CUST_07543,non_profit,in_app,analytics_dashboard,performance,medium,on_hold,gold,29.91,0,positive,5,0,desktop_app,APAC,2024,1,January
TCKT_070374,2022-10-07 00:00:15,CUST_01418,individual,phone_transcript,login_auth,other,medium,resolved,standard,36.97,0,neutral,3,0,desktop_app,LATAM,2022,10,October
TCKT_039308,2024-03-23 17:04:50,CUST_08789,education,in_app,login_auth,feature_request,low,open,standard,29.91,0,positive,0,0,ios,MEA,2024,3,March
TCKT_010676,2024-09-16 08:31:11,CUST_02051,enterprise,phone_transcript,data_export,security_concern,medium,in_progress,standard,29.91,0,positive,4,0,android,Unknown,2024,9,September
TCKT_067005,2025-07-17 09:25:14,CUST_08736,small_business,chat,billing,how_to,medium,in_progress,standard,29.91,0,neutral,4,0,desktop_app,LATAM,2025,7,July
TCKT_011602,2022-12-19 14:41:45,CUST_09859,education,email,notifications,security_concern,medium,resolved,standard,5.89,0,very_negative,1,0,web,MEA,2022,12,December
TCKT_028662,2023-01-26 21:08:22,CUST_08580,enterprise,phone_transcript,api_integration,performance,low,on_hold,standard,29.91,0,positive,5,1,web,LATAM,2023,1,January
TCKT_068486,2025-05-07 01:17:40,CUST_08221,education,email,notifications,billing_problem,medium,in_progress,gold,29.91,0,neutral,3,0,web,EU,2025,5,May
TCKT_008032,2025-03-10 19:26:58,CUST_02093,small_business,email,api_integration,feature_request,medium,resolved,gold,30.36,0,neutral,4,0,ios,Unknown,2025,3,March
TCKT_048632,2025-04-28 15:07:05,CUST_03428,non_profit,phone_transcript,api_integration,billing_problem,low,on_hold,standard,29.91,0,very_negative,0,0,android,EU,2025,4,April
TCKT_044488,2025-06-05 06:57:53,CUST_01525,non_profit,in_app,analytics_dashboard,performance,low,resolved,standard,71.06,1,negative,2,0,web,LATAM,2025,6,June
TCKT_036272,2024-04-13 11:39:50,CUST_08685,non_profit,email,api_integration,performance,low,closed_no_action,standard,204.82,0,very_negative,0,0,api_client,Unknown,2024,4,April
TCKT_094170,2022-02-13 20:26:17,CUST_02415,non_profit,phone_transcript,api_integration,bug,medium,resolved,standard,14.16,0,negative,3,0,android,EU,2022,2,February
TCKT_029224,2023-10-19 07:11:33,CUST_09356,enterprise,in_app,notifications,performance,medium,resolved,standard,21.16,0,neutral,4,0,ios,Unknown,2023,10,October
TCKT_088655,2024-05-06 02:59:04,CUST_00675,education,phone_transcript,analytics_dashboard,other,low,resolved,platinum,31.07,0,positive,5,0,android,EU,2024,5,May
TCKT_050203,2022-12-28 21:43:57,CUST_04621,small_business,in_app,api_integration,feature_request,low,open,standard,29.91,0,neutral,3,1,ios,Unknown,2022,12,December
TCKT_052810,2024-02-16 17:44:57,CUST_04961,enterprise,email,data_export,billing_problem,low,resolved,standard,44.46,0,very_negative,0,1,desktop_app,EU,2024,2,February
TCKT_091271,2023-09-07 01:56:40,CUST_08918,non_profit,chat,mobile_app,how_to,low,resolved,standard,59.52,0,positive,5,0,android,Unknown,2023,9,September
TCKT_075178,2024-12-11 15:32:46,CUST_01909,education,chat,mobile_app,account_access,medium,resolved,standard,11.11,0,neutral,0,0,desktop_app,APAC,2024,12,December
TCKT_013984,2024-09-12 05:10:26,CUST_05814,small_business,web_form,api_integration,bug,medium,in_progress,standard,29.91,0,neutral,0,0,api_client,LATAM,2024,9,September
TCKT_065848,2025-11-15 18:39:59,CUST_08497,small_business,phone_transcript,data_export,billing_problem,low,in_progress,standard,29.91,0,negative,0,0,web,APAC,2025,11,November
TCKT_034803,2024-10-15 12:35:54,CUST_07240,non_profit,phone_transcript,analytics_dashboard,feature_request,low,resolved,standard,14.71,0,neutral,3,1,android,Unknown,2024,10,October
TCKT_015139,2025-08-09 01:04:59,CUST_03683,small_business,chat,api_integration,bug,high,resolved,standard,19.08,0,neutral,0,0,web,LATAM,2025,8,August
TCKT_001900,2024-06-16 08:35:49,CUST_08795,enterprise,email,api_integration,security_concern,urgent,in_progress,standard,29.91,0,neutral,3,0,ios,LATAM,2024,6,June
TCKT_088108,2025-02-13 09:22:56,CUST_01991,education,email,analytics_dashboard,billing_problem,medium,resolved,standard,19.45,0,negative,0,0,api_client,MEA,2025,2,February
TCKT_070716,2023-07-02 21:39:45,CUST_07434,small_business,phone_transcript,billing,feature_request,medium,closed_no_action,gold,48.37,0,positive,4,0,ios,APAC,2023,7,July
TCKT_057883,2025-06-09 15:04:28,CUST_08872,small_business,in_app,notifications,performance,high,resolved,standard,13.58,0,negative,3,0,android,LATAM,2025,6,June
TCKT_034386,2022-08-03 15:52:15,CUST_07187,individual,phone_transcript,login_auth,how_to,urgent,resolved,standard,1.12,0,neutral,0,0,ios,APAC,2022,8,August
TCKT_095497,2025-11-06 18:38:48,CUST_08104,small_business,phone_transcript,login_auth,feature_request,low,closed_no_action,standard,112.08,0,positive,5,0,api_client,EU,2025,11,November
TCKT_027881,2023-05-06 08:35:55,CUST_01321,education,email,billing,bug,high,on_hold,gold,29.91,0,neutral,4,0,ios,EU,2023,5,May
TCKT_098213,2022-06-16 02:56:35,CUST_05011,enterprise,email,analytics_dashboard,security_concern,high,open,standard,29.91,0,neutral,4,1,ios,EU,2022,6,June
TCKT_046202,2023-10-03 14:31:42,CUST_00311,individual,in_app,notifications,security_concern,high,in_progress,gold,29.91,0,neutral,3,0,desktop_app,MEA,2023,10,October
TCKT_085462,2025-02-15 08:58:42,CUST_09242,non_profit,email,data_export,how_to,low,resolved,standard,64.75,0,neutral,3,0,web,LATAM,2025,2,February
TCKT_089628,2022-10-28 11:18:54,CUST_06580,small_business,email,analytics_dashboard,bug,high,resolved,platinum,21.67,0,very_negative,2,0,desktop_app,EU,2022,10,October
TCKT_006199,2024-06-22 15:29:37,CUST_05420,individual,chat,login_auth,security_concern,medium,in_progress,standard,29.91,0,neutral,3,0,android,Unknown,2024,6,June
TCKT_022408,2023-10-20 16:25:57,CUST_01672,education,chat,analytics_dashboard,security_concern,low,closed_no_action,gold,175.68,0,neutral,0,0,android,EU,2023,10,October
TCKT_081892,2025-10-11 04:45:28,CUST_06292,non_profit,email,billing,billing_problem,high,in_progress,standard,29.91,1,negative,2,1,desktop_app,LATAM,2025,10,October
TCKT_057425,2024-11-15 06:51:46,CUST_08969,enterprise,in_app,mobile_app,bug,high,in_progress,standard,29.91,0,negative,0,0,android,MEA,2024,11,November
TCKT_066820,2022-04-25 15:20:34,CUST_03448,enterprise,phone_transcript,mobile_app,billing_problem,medium,resolved,standard,6.65,0,negative,3,0,api_client,APAC,2022,4,April
TCKT_085858,2023-12-16 14:33:21,CUST_07869,enterprise,in_app,login_auth,feature_request,high,resolved,platinum,16.54,0,positive,5,1,api_client,MEA,2023,12,December
TCKT_059701,2024-09-30 17:39:59,CUST_09130,small_business,phone_transcript,api_integration,bug,medium,resolved,standard,42.02,0,very_positive,0,0,android,APAC,2024,9,September
TCKT_044888,2025-07-21 06:16:08,CUST_09722,individual,in_app,billing,bug,medium,open,gold,29.91,0,neutral,3,1,desktop_app,EU,2025,7,July
TCKT_081777,2024-03-24 16:40:26,CUST_04425,enterprise,web_form,api_integration,performance,high,on_hold,standard,29.91,0,very_negative,2,1,desktop_app,Unknown,2024,3,March
TCKT_049840,2024-01-29 21:58:48,CUST_04038,non_profit,chat,analytics_dashboard,billing_problem,medium,open,gold,29.91,0,neutral,4,0,android,MEA,2024,1,January
TCKT_016325,2025-12-30 15:56:48,CUST_08054,individual,phone_transcript,mobile_app,billing_problem,low,resolved,gold,42.33,0,positive,0,0,api_client,MEA,2025,12,December
TCKT_089272,2024-10-12 05:05:40,CUST_09701,education,phone_transcript,mobile_app,feature_request,medium,resolved,standard,47.25,0,neutral,3,0,android,APAC,2024,10,October
TCKT_045479,2023-08-20 04:25:28,CUST_04300,education,phone_transcript,mobile_app,account_access,high,resolved,standard,11.12,0,neutral,4,0,web,MEA,2023,8,August
TCKT_021647,2025-01-05 22:38:18,CUST_09471,enterprise,in_app,login_auth,how_to,medium,in_progress,gold,29.91,0,positive,0,0,api_client,EU,2025,1,January
TCKT_097045,2022-05-31 00:35:24,CUST_09421,non_profit,in_app,analytics_dashboard,how_to,medium,resolved,standard,4.76,0,neutral,3,0,desktop_app,LATAM,2022,5,May
TCKT_025191,2023-07-11 02:45:33,CUST_02763,enterprise,chat,billing,other,low,resolved,standard,46.55,0,negative,3,0,ios,EU,2023,7,July
TCKT_048402,2023-06-04 20:34:59,CUST_08452,non_profit,chat,login_auth,other,low,in_progress,standard,29.91,0,negative,0,0,web,MEA,2023,6,June
TCKT_004694,2023-06-03 22:43:40,CUST_00112,non_profit,email,notifications,how_to,urgent,in_progress,gold,29.91,0,positive,0,0,android,EU,2023,6,June
TCKT_080669,2023-08-23 19:27:15,CUST_00610,education,chat,billing,performance,low,closed_no_action,platinum,140.64,0,neutral,4,0,desktop_app,MEA,2023,8,August
TCKT_053086,2024-07-03 09:59:24,CUST_05687,education,phone_transcript,data_export,billing_problem,medium,resolved,standard,46.28,0,very_negative,2,0,web,APAC,2024,7,July
TCKT_013836,2023-10-04 09:26:02,CUST_05468,small_business,chat,login_auth,performance,low,resolved,standard,19.07,0,negative,0,1,ios,EU,2023,10,October
TCKT_074113,2022-07-30 03:32:25,CUST_06316,individual,web_form,billing,feature_request,low,resolved,gold,31.28,0,negative,2,0,ios,Unknown,2022,7,July
TCKT_010454,2024-03-05 02:28:39,CUST_04665,individual,chat,data_export,how_to,low,resolved,platinum,55.87,0,positive,0,0,ios,Unknown,2024,3,March
TCKT_001559,2024-04-06 18:41:46,CUST_02713,individual,chat,mobile_app,bug,high,resolved,standard,20.24,0,neutral,0,0,desktop_app,LATAM,2024,4,April
TCKT_016017,2024-03-29 00:54:21,CUST_07014,individual,email,data_export,performance,low,in_progress,gold,29.91,0,negative,3,0,web,APAC,2024,3,March
TCKT_065116,2023-11-27 13:47:00,CUST_08126,non_profit,in_app,mobile_app,performance,low,resolved,gold,51.55,0,very_negative,1,1,android,Unknown,2023,11,November
TCKT_036478,2023-05-22 23:15:49,CUST_07050,education,phone_transcript,login_auth,performance,low,resolved,standard,40.72,0,very_negative,0,0,android,Unknown,2023,5,May
TCKT_030518,2025-02-10 13:17:15,CUST_05840,individual,in_app,mobile_app,feature_request,low,in_progress,standard,29.91,0,very_positive,5,1,desktop_app,MEA,2025,2,February
TCKT_092947,2022-01-12 21:50:59,CUST_06818,education,email,data_export,performance,medium,resolved,standard,10.81,0,negative,3,0,ios,APAC,2022,1,January
TCKT_044897,2024-09-24 14:50:00,CUST_00125,non_profit,phone_transcript,notifications,bug,high,in_progress,standard,29.91,0,very_positive,0,0,desktop_app,EU,2024,9,September
TCKT_078227,2023-07-28 00:25:28,CUST_03704,enterprise,in_app,login_auth,how_to,high,in_progress,standard,29.91,0,neutral,0,0,web,Unknown,2023,7,July
TCKT_081578,2025-03-03 08:24:39,CUST_07496,small_business,web_form,api_integration,performance,low,in_progress,standard,29.91,0,negative,0,0,ios,Unknown,2025,3,March
TCKT_059744,2023-07-04 03:07:31,CUST_07723,small_business,email,api_integration,security_concern,high,on_hold,standard,29.91,0,very_negative,1,0,web,EU,2023,7,July
