ticket_id,created_at,customer_id,Customer Segment,channel,Product Area,issue_type,priority,status,sla_plan,Resolution Time (Hours),customer_sentiment,CSAT Score,platform,region,year,month,month_name,day,ticket_age_days,resolution_bucket,csat_percent,region_grouped,sla_breached
TCKT_018515,2025-07-26 11:32:26,CUST_08298,Enterprise,In_App,Login_Auth,Feature_Request,Low,Open,Gold,29.91,Very_Positive,5,Web,Mea,2025,7,July,26,188,1–2 days,100.0,Mea,No
TCKT_030442,2025-07-26 11:57:08,CUST_07750,Enterprise,Chat,Api_Integration,Other,Low,Closed No Action,Gold,182.96,Neutral,3,Api_Client,Eu,2025,7,July,26,188,7+ days,60.0,Eu,Yes
TCKT_040784,2025-07-26 13:22:15,CUST_09806,Enterprise,Email,Analytics_Dashboard,How_To,Urgent,Resolved,Standard,0.32,Positive,0,Desktop_App,Apac,2025,7,July,26,187,<12h,0.0,Apac,No
TCKT_052886,2025-07-26 13:28:01,CUST_05379,Enterprise,In_App,Billing,Feature_Request,Medium,Resolved,Standard,42.95,Very_Negative,0,Api_Client,Latam,2025,7,July,26,187,1–2 days,0.0,Latam,No
TCKT_051957,2025-07-26 13:30:10,CUST_09832,Small_Business,Web_Form,Api_Integration,Billing_Problem,Medium,Resolved,Standard,29.7,Very_Negative,2,Ios,Apac,2025,7,July,26,187,1–2 days,40.0,Apac,No
TCKT_066233,2025-07-26 13:44:07,CUST_06460,Small_Business,Phone_Transcript,Api_Integration,Other,Low,Resolved,Gold,23.22,Very_Negative,2,Web,Latam,2025,7,July,26,187,12–24h,40.0,Latam,No
TCKT_048411,2025-07-26 13:49:38,CUST_05386,Individual,In_App,Notifications,Feature_Request,High,Resolved,Standard,7.67,Negative,0,Api_Client,Latam,2025,7,July,26,187,<12h,0.0,Latam,No
TCKT_002153,2025-07-26 14:05:13,CUST_00684,Individual,In_App,Mobile_App,Other,Low,In Progress,Standard,29.91,Positive,0,Api_Client,Unknown,2025,7,July,26,187,1–2 days,0.0,Unknown,No
TCKT_094920,2025-07-26 14:27:38,CUST_08627,Small_Business,Chat,Analytics_Dashboard,Billing_Problem,Low,In Progress,Standard,29.91,Neutral,0,Desktop_App,Latam,2025,7,July,26,187,1–2 days,0.0,Latam,No
TCKT_024570,2025-07-26 14:45:32,CUST_05173,Individual,Phone_Transcript,Analytics_Dashboard,Other,Low,Resolved,Standard,45.49,Neutral,0,Web,Latam,2025,7,July,26,187,1–2 days,0.0,Latam,No
TCKT_065340,2025-07-26 14:56:37,CUST_00601,Enterprise,Chat,Analytics_Dashboard,Performance,Low,In Progress,Standard,29.91,Negative,2,Android,Latam,2025,7,July,26,187,1–2 days,40.0,Latam,No
TCKT_063094,2025-07-26 15:04:12,CUST_01321,Enterprise,In_App,Mobile_App,Bug,Medium,Resolved,Standard,4.05,Positive,4,Desktop_App,Latam,2025,7,July,26,187,<12h,80.0,Latam,No
TCKT_015264,2025-07-26 15:07:19,CUST_01725,Non_Profit,Web_Form,Billing,Performance,Medium,On Hold,Gold,29.91,Negative,0,Desktop_App,Latam,2025,7,July,26,187,1–2 days,0.0,Latam,No
TCKT_029444,2025-07-26 16:26:57,CUST_02610,Education,In_App,Api_Integration,How_To,Low,Resolved,Standard,68.83,Neutral,4,Ios,Eu,2025,7,July,26,187,2–3 days,80.0,Eu,Yes
TCKT_050665,2025-07-26 16:44:24,CUST_09801,Individual,Web_Form,Analytics_Dashboard,Bug,High,Resolved,Standard,17.3,Negative,3,Api_Client,Mea,2025,7,July,26,187,12–24h,60.0,Mea,No
TCKT_033507,2025-07-26 16:55:34,CUST_07834,Small_Business,Web_Form,Data_Export,Other,High,In Progress,Standard,29.91,Neutral,3,Android,Unknown,2025,7,July,26,187,1–2 days,60.0,Unknown,No
TCKT_069353,2025-07-26 16:58:51,CUST_00134,Non_Profit,Phone_Transcript,Analytics_Dashboard,Account_Access,Urgent,Resolved,Standard,7.78,Very_Negative,0,Desktop_App,Apac,2025,7,July,26,187,<12h,0.0,Apac,No
TCKT_032946,2025-07-26 17:20:12,CUST_04546,Non_Profit,Phone_Transcript,Login_Auth,How_To,Low,Closed No Action,Platinum,145.81,Neutral,4,Desktop_App,Eu,2025,7,July,26,187,3–7 days,80.0,Eu,Yes
TCKT_003873,2025-07-26 17:43:21,CUST_02660,Education,Phone_Transcript,Billing,Feature_Request,Medium,Resolved,Gold,44.07,Very_Positive,0,Android,Unknown,2025,7,July,26,187,1–2 days,0.0,Unknown,No
TCKT_082673,2025-07-26 18:33:24,CUST_05418,Education,Web_Form,Mobile_App,How_To,Medium,On Hold,Gold,29.91,Positive,0,Web,Eu,2025,7,July,26,187,1–2 days,0.0,Eu,No
TCKT_009050,2025-07-26 19:02:33,CUST_01707,Education,In_App,Api_Integration,Billing_Problem,Medium,Resolved,Gold,9.49,Negative,0,Ios,Mea,2025,7,July,26,187,<12h,0.0,Mea,No
TCKT_085031,2025-07-26 20:44:51,CUST_01152,Small_Business,In_App,Billing,Other,High,Closed No Action,Gold,164.05,Negative,0,Ios,Eu,2025,7,July,26,187,3–7 days,0.0,Eu,Yes
TCKT_078668,2025-07-26 21:11:59,CUST_02555,Education,Email,Api_Integration,Feature_Request,Medium,Closed No Action,Gold,138.58,Negative,3,Ios,Apac,2025,7,July,26,187,3–7 days,60.0,Apac,Yes
TCKT_036335,2025-07-26 22:28:18,CUST_08373,Small_Business,Phone_Transcript,Mobile_App,Feature_Request,Medium,On Hold,Platinum,29.91,Positive,0,Api_Client,Unknown,2025,7,July,26,187,1–2 days,0.0,Unknown,No
TCKT_001267,2025-07-27 00:20:16,CUST_07078,Education,Web_Form,Notifications,Performance,Urgent,Resolved,Standard,0.14,Very_Negative,0,Desktop_App,Eu,2025,7,July,27,187,<12h,0.0,Eu,No
TCKT_057985,2025-07-27 00:32:38,CUST_02551,Enterprise,Phone_Transcript,Data_Export,Account_Access,Low,Resolved,Gold,70.45,Very_Negative,0,Desktop_App,Latam,2025,7,July,27,187,2–3 days,0.0,Latam,Yes
TCKT_005801,2025-07-27 00:35:26,CUST_09803,Individual,In_App,Mobile_App,Bug,Low,Resolved,Platinum,38.87,Very_Positive,0,Web,Latam,2025,7,July,27,187,1–2 days,0.0,Latam,No
TCKT_035405,2025-07-27 01:25:38,CUST_08010,Education,Chat,Mobile_App,Security_Concern,Low,Resolved,Standard,11.44,Neutral,3,Web,Unknown,2025,7,July,27,187,<12h,60.0,Unknown,No
TCKT_011898,2025-07-27 02:02:20,CUST_07521,Small_Business,In_App,Data_Export,Billing_Problem,Low,Resolved,Standard,38.55,Neutral,4,Android,Eu,2025,7,July,27,187,1–2 days,80.0,Eu,No
TCKT_062051,2025-07-27 02:15:04,CUST_00507,Individual,In_App,Mobile_App,Other,Low,Open,Standard,29.91,Neutral,3,Api_Client,Mea,2025,7,July,27,187,1–2 days,60.0,Mea,No
TCKT_031168,2025-07-27 02:21:32,CUST_02187,Small_Business,In_App,Data_Export,How_To,High,Resolved,Gold,3.49,Very_Positive,5,Android,Apac,2025,7,July,27,187,<12h,100.0,Apac,No
TCKT_093590,2025-07-27 02:25:55,CUST_01687,Enterprise,Web_Form,Notifications,Security_Concern,Low,Closed No Action,Standard,118.81,Positive,0,Desktop_App,Latam,2025,7,July,27,187,3–7 days,0.0,Latam,Yes
TCKT_065627,2025-07-27 02:54:27,CUST_05312,Enterprise,Email,Billing,Feature_Request,Medium,Resolved,Standard,41.59,Very_Positive,5,Android,Latam,2025,7,July,27,187,1–2 days,100.0,Latam,No
TCKT_089957,2025-07-27 05:12:34,CUST_07786,Education,Chat,Data_Export,How_To,Low,Resolved,Standard,26.8,Neutral,4,Api_Client,Unknown,2025,7,July,27,187,1–2 days,80.0,Unknown,No
TCKT_067845,2025-07-27 05:54:06,CUST_00421,Individual,Chat,Mobile_App,How_To,Medium,Resolved,Platinum,31.28,Negative,2,Ios,Eu,2025,7,July,27,187,1–2 days,40.0,Eu,No
TCKT_026734,2025-07-27 05:58:56,CUST_06234,Individual,In_App,Login_Auth,Billing_Problem,Urgent,Open,Standard,29.91,Negative,0,Desktop_App,Eu,2025,7,July,27,187,1–2 days,0.0,Eu,No
TCKT_036067,2025-07-27 07:04:05,CUST_04491,Education,Phone_Transcript,Mobile_App,Feature_Request,High,Closed No Action,Platinum,149.66,Neutral,3,Android,Eu,2025,7,July,27,187,3–7 days,60.0,Eu,Yes
TCKT_013805,2025-07-27 07:20:07,CUST_08735,Education,Email,Login_Auth,Other,Medium,Resolved,Gold,44.29,Negative,2,Android,Apac,2025,7,July,27,187,1–2 days,40.0,Apac,No
TCKT_083961,2025-07-27 07:33:16,CUST_07075,Enterprise,Email,Api_Integration,Other,Medium,In Progress,Gold,29.91,Neutral,0,Web,Apac,2025,7,July,27,187,1–2 days,0.0,Apac,No
TCKT_049382,2025-07-27 07:36:59,CUST_08047,Enterprise,In_App,Login_Auth,Account_Access,Medium,Closed No Action,Gold,131.81,Neutral,0,Web,Mea,2025,7,July,27,187,3–7 days,0.0,Mea,Yes
TCKT_016043,2025-07-27 07:44:32,CUST_04751,Education,Phone_Transcript,Notifications,Account_Access,Low,Resolved,Gold,21.59,Very_Negative,0,Desktop_App,Mea,2025,7,July,27,187,12–24h,0.0,Mea,No
TCKT_029910,2025-07-27 07:49:10,CUST_08288,Education,Phone_Transcript,Api_Integration,Account_Access,Urgent,In Progress,Gold,29.91,Very_Negative,0,Desktop_App,Unknown,2025,7,July,27,187,1–2 days,0.0,Unknown,No
TCKT_037491,2025-07-27 07:51:16,CUST_01548,Non_Profit,Web_Form,Data_Export,Account_Access,Low,In Progress,Standard,29.91,Very_Negative,1,Web,Unknown,2025,7,July,27,187,1–2 days,20.0,Unknown,No
TCKT_072376,2025-07-27 08:10:53,CUST_00850,Enterprise,Email,Api_Integration,Performance,Low,Resolved,Gold,29.81,Neutral,0,Api_Client,Eu,2025,7,July,27,187,1–2 days,0.0,Eu,No
TCKT_085866,2025-07-27 08:21:26,CUST_08915,Enterprise,Web_Form,Login_Auth,Account_Access,Medium,Closed No Action,Platinum,168.37,Negative,0,Web,Unknown,2025,7,July,27,187,7+ days,0.0,Unknown,Yes
TCKT_014460,2025-07-27 08:39:42,CUST_07094,Enterprise,In_App,Login_Auth,How_To,Medium,Resolved,Standard,26.93,Neutral,4,Android,Unknown,2025,7,July,27,187,1–2 days,80.0,Unknown,No
TCKT_065752,2025-07-27 09:11:01,CUST_07238,Individual,In_App,Data_Export,Other,Medium,Resolved,Standard,39.81,Neutral,0,Desktop_App,Eu,2025,7,July,27,187,1–2 days,0.0,Eu,No
TCKT_012842,2025-07-27 09:22:30,CUST_06626,Enterprise,Email,Login_Auth,Feature_Request,Medium,Resolved,Standard,5.99,Positive,4,Ios,Mea,2025,7,July,27,187,<12h,80.0,Mea,No
TCKT_013129,2025-07-27 10:22:25,CUST_09727,Enterprise,Email,Mobile_App,Account_Access,High,Resolved,Standard,17.56,Very_Negative,2,Api_Client,Mea,2025,7,July,27,187,12–24h,40.0,Mea,No
TCKT_085453,2025-07-27 10:49:07,CUST_05213,Enterprise,Email,Login_Auth,Performance,Medium,Resolved,Standard,6.82,Negative,0,Android,Apac,2025,7,July,27,187,<12h,0.0,Apac,No
TCKT_028319,2025-07-27 11:19:05,CUST_07688,Small_Business,Web_Form,Notifications,Feature_Request,High,Resolved,Platinum,12.87,Neutral,3,Web,Eu,2025,7,July,27,187,12–24h,60.0,Eu,No
TCKT_042399,2025-07-27 11:53:04,CUST_03262,Individual,Web_Form,Analytics_Dashboard,How_To,Low,In Progress,Platinum,29.91,Negative,0,Android,Unknown,2025,7,July,27,187,1–2 days,0.0,Unknown,No
TCKT_068209,2025-07-27 11:55:51,CUST_04990,Individual,Chat,Data_Export,Account_Access,High,Resolved,Standard,9.21,Neutral,4,Web,Latam,2025,7,July,27,187,<12h,80.0,Latam,No
TCKT_003928,2025-07-27 12:33:40,CUST_05650,Education,Phone_Transcript,Data_Export,Performance,Low,In Progress,Gold,29.91,Neutral,4,Android,Apac,2025,7,July,27,187,1–2 days,80.0,Apac,No
TCKT_080368,2025-07-27 12:50:17,CUST_07638,Small_Business,Email,Data_Export,Security_Concern,Low,Resolved,Standard,23.79,Negative,2,Web,Latam,2025,7,July,27,187,12–24h,40.0,Latam,No
TCKT_013990,2025-07-27 13:37:08,CUST_07479,Education,Phone_Transcript,Notifications,Account_Access,High,Open,Platinum,29.91,Very_Negative,0,Api_Client,Latam,2025,7,July,27,186,1–2 days,0.0,Latam,No
TCKT_093830,2025-07-27 14:10:53,CUST_05817,Non_Profit,Chat,Login_Auth,Account_Access,Low,Resolved,Standard,38.08,Negative,3,Desktop_App,Unknown,2025,7,July,27,186,1–2 days,60.0,Unknown,No
TCKT_078532,2025-07-27 14:15:53,CUST_09059,Education,Web_Form,Notifications,Bug,Medium,Open,Gold,29.91,Positive,5,Desktop_App,Mea,2025,7,July,27,186,1–2 days,100.0,Mea,No
TCKT_015280,2025-07-27 14:26:39,CUST_09322,Non_Profit,In_App,Analytics_Dashboard,How_To,Medium,In Progress,Gold,29.91,Positive,4,Android,Eu,2025,7,July,27,186,1–2 days,80.0,Eu,No
TCKT_013954,2025-07-27 14:55:17,CUST_01055,Individual,Phone_Transcript,Analytics_Dashboard,Feature_Request,Medium,Closed No Action,Gold,142.25,Positive,4,Ios,Mea,2025,7,July,27,186,3–7 days,80.0,Mea,Yes
TCKT_008184,2025-07-27 15:11:34,CUST_04901,Small_Business,Chat,Mobile_App,Bug,Low,Resolved,Gold,51.87,Negative,3,Desktop_App,Apac,2025,7,July,27,186,2–3 days,60.0,Apac,Yes
TCKT_021248,2025-07-27 16:00:34,CUST_09730,Non_Profit,In_App,Login_Auth,Security_Concern,Medium,Resolved,Standard,11.29,Negative,0,Web,Mea,2025,7,July,27,186,<12h,0.0,Mea,No
TCKT_008463,2025-07-27 16:23:25,CUST_09306,Individual,Chat,Data_Export,Performance,Low,Resolved,Standard,16.22,Negative,2,Ios,Mea,2025,7,July,27,186,12–24h,40.0,Mea,No
TCKT_088120,2025-07-27 16:52:28,CUST_01963,Education,Phone_Transcript,Analytics_Dashboard,Bug,High,Resolved,Standard,1.99,Positive,0,Web,Unknown,2025,7,July,27,186,<12h,0.0,Unknown,No
TCKT_096921,2025-07-27 17:00:36,CUST_04160,Small_Business,Email,Login_Auth,Other,Medium,Resolved,Standard,26.59,Positive,0,Desktop_App,Apac,2025,7,July,27,186,1–2 days,0.0,Apac,No
TCKT_038140,2025-07-27 17:19:37,CUST_08221,Individual,Chat,Data_Export,Other,Low,Open,Standard,29.91,Neutral,0,Api_Client,Apac,2025,7,July,27,186,1–2 days,0.0,Apac,No
TCKT_020273,2025-07-27 17:40:11,CUST_09610,Individual,Phone_Transcript,Mobile_App,Bug,Medium,Resolved,Gold,8.14,Positive,4,Api_Client,Mea,2025,7,July,27,186,<12h,80.0,Mea,No
TCKT_066688,2025-07-27 17:42:24,CUST_07918,Education,Web_Form,Analytics_Dashboard,Security_Concern,High,Resolved,Gold,16.86,Very_Negative,1,Desktop_App,Unknown,2025,7,July,27,186,12–24h,20.0,Unknown,No
TCKT_039076,2025-07-27 17:45:24,CUST_07780,Non_Profit,Web_Form,Mobile_App,Performance,Medium,On Hold,Standard,29.91,Very_Negative,2,Desktop_App,Unknown,2025,7,July,27,186,1–2 days,40.0,Unknown,No
TCKT_003360,2025-07-27 18:30:55,CUST_02545,Small_Business,Email,Notifications,Feature_Request,High,Resolved,Standard,21.67,Neutral,0,Ios,Apac,2025,7,July,27,186,12–24h,0.0,Apac,No
TCKT_006200,2025-07-27 18:54:56,CUST_00523,Enterprise,Email,Api_Integration,Feature_Request,High,Resolved,Platinum,1.79,Neutral,3,Android,Latam,2025,7,July,27,186,<12h,60.0,Latam,No
TCKT_063037,2025-07-27 18:58:00,CUST_05388,Individual,Web_Form,Notifications,Feature_Request,High,On Hold,Standard,29.91,Neutral,4,Web,Apac,2025,7,July,27,186,1–2 days,80.0,Apac,No
TCKT_063408,2025-07-27 19:41:56,CUST_05997,Education,Phone_Transcript,Api_Integration,How_To,Low,In Progress,Standard,29.91,Negative,3,Web,Eu,2025,7,July,27,186,1–2 days,60.0,Eu,No
TCKT_073836,2025-07-27 19:46:31,CUST_00514,Individual,Email,Login_Auth,Security_Concern,Medium,In Progress,Standard,29.91,Negative,0,Web,Mea,2025,7,July,27,186,1–2 days,0.0,Mea,No
TCKT_067396,2025-07-27 20:07:57,CUST_09316,Small_Business,Chat,Data_Export,Account_Access,Medium,Resolved,Standard,43.83,Very_Negative,1,Api_Client,Unknown,2025,7,July,27,186,1–2 days,20.0,Unknown,No
TCKT_086542,2025-07-27 21:31:33,CUST_06014,Enterprise,Phone_Transcript,Mobile_App,Account_Access,Medium,In Progress,Gold,29.91,Positive,0,Ios,Latam,2025,7,July,27,186,1–2 days,0.0,Latam,No
TCKT_072284,2025-07-27 22:07:56,CUST_02732,Individual,Chat,Notifications,Bug,Low,In Progress,Standard,29.91,Positive,5,Desktop_App,Eu,2025,7,July,27,186,1–2 days,100.0,Eu,No
TCKT_027204,2025-07-27 22:11:52,CUST_04842,Individual,In_App,Mobile_App,Performance,High,Resolved,Standard,4.31,Very_Positive,0,Api_Client,Unknown,2025,7,July,27,186,<12h,0.0,Unknown,No
TCKT_087418,2025-07-27 22:18:50,CUST_02813,Individual,Chat,Api_Integration,Other,Medium,Resolved,Standard,23.06,Very_Negative,0,Ios,Latam,2025,7,July,27,186,12–24h,0.0,Latam,No
TCKT_019061,2025-07-27 22:28:02,CUST_08041,Non_Profit,Email,Login_Auth,Security_Concern,Low,Closed No Action,Platinum,39.62,Negative,2,Desktop_App,Eu,2025,7,July,27,186,1–2 days,40.0,Eu,No
TCKT_026287,2025-07-27 22:34:39,CUST_09129,Non_Profit,Web_Form,Notifications,Bug,Low,In Progress,Platinum,29.91,Positive,5,Web,Unknown,2025,7,July,27,186,1–2 days,100.0,Unknown,No
TCKT_078837,2025-07-27 22:38:39,CUST_02727,Education,Web_Form,Mobile_App,Account_Access,Medium,In Progress,Gold,29.91,Neutral,3,Web,Latam,2025,7,July,27,186,1–2 days,60.0,Latam,No
TCKT_004269,2025-07-27 22:55:47,CUST_01118,Education,Chat,Analytics_Dashboard,How_To,High,Closed No Action,Standard,131.44,Very_Positive,5,Ios,Eu,2025,7,July,27,186,3–7 days,100.0,Eu,Yes
TCKT_004086,2025-07-27 23:06:48,CUST_08893,Enterprise,Chat,Notifications,Bug,High,Resolved,Gold,6.82,Negative,3,Android,Eu,2025,7,July,27,186,<12h,60.0,Eu,No
TCKT_057653,2025-07-27 23:43:01,CUST_08284,Individual,Email,Analytics_Dashboard,Feature_Request,High,In Progress,Gold,29.91,Positive,0,Android,Latam,2025,7,July,27,186,1–2 days,0.0,Latam,No
TCKT_014823,2025-07-27 23:52:06,CUST_01724,Non_Profit,Web_Form,Api_Integration,Security_Concern,Medium,Resolved,Standard,28.91,Very_Positive,5,Web,Mea,2025,7,July,27,186,1–2 days,100.0,Mea,No
TCKT_093305,2025-07-28 01:40:17,CUST_04324,Enterprise,Phone_Transcript,Data_Export,Account_Access,Low,Open,Standard,29.91,Negative,2,Ios,Latam,2025,7,July,28,186,1–2 days,40.0,Latam,No
TCKT_014687,2025-07-28 03:15:13,CUST_06522,Non_Profit,Chat,Mobile_App,Billing_Problem,Low,Resolved,Gold,44.45,Negative,2,Ios,Mea,2025,7,July,28,186,1–2 days,40.0,Mea,No
TCKT_058232,2025-07-28 03:21:41,CUST_08040,Enterprise,Chat,Data_Export,Performance,High,Resolved,Gold,2.52,Very_Negative,1,Desktop_App,Mea,2025,7,July,28,186,<12h,20.0,Mea,No
TCKT_071294,2025-07-28 03:55:40,CUST_04871,Enterprise,Chat,Billing,Account_Access,Low,In Progress,Gold,29.91,Negative,2,Android,Apac,2025,7,July,28,186,1–2 days,40.0,Apac,No
TCKT_040248,2025-07-28 06:04:02,CUST_07023,Individual,Phone_Transcript,Notifications,Billing_Problem,Medium,Resolved,Standard,42.72,Negative,2,Android,Eu,2025,7,July,28,186,1–2 days,40.0,Eu,No
TCKT_094015,2025-07-28 06:13:32,CUST_04511,Non_Profit,Chat,Mobile_App,Other,Medium,Closed No Action,Standard,199.66,Positive,4,Ios,Latam,2025,7,July,28,186,7+ days,80.0,Latam,Yes
TCKT_035509,2025-07-28 07:12:16,CUST_04333,Enterprise,In_App,Api_Integration,Security_Concern,Medium,Resolved,Standard,24.17,Negative,0,Desktop_App,Eu,2025,7,July,28,186,1–2 days,0.0,Eu,No
TCKT_056924,2025-07-28 07:26:54,CUST_09867,Non_Profit,Email,Mobile_App,Other,High,Resolved,Standard,2.45,Positive,0,Web,Unknown,2025,7,July,28,186,<12h,0.0,Unknown,No
TCKT_030521,2025-07-28 07:53:49,CUST_09779,Individual,In_App,Api_Integration,Security_Concern,Medium,In Progress,Standard,29.91,Negative,2,Android,Eu,2025,7,July,28,186,1–2 days,40.0,Eu,No
TCKT_051150,2025-07-28 08:45:54,CUST_09295,Small_Business,In_App,Notifications,Billing_Problem,Urgent,Resolved,Gold,3.61,Very_Negative,1,Desktop_App,Apac,2025,7,July,28,186,<12h,20.0,Apac,No
TCKT_019431,2025-07-28 08:53:41,CUST_02221,Enterprise,In_App,Mobile_App,Feature_Request,Low,On Hold,Gold,29.91,Negative,2,Android,Mea,2025,7,July,28,186,1–2 days,40.0,Mea,No
TCKT_036069,2025-07-28 09:00:50,CUST_09033,Individual,In_App,Notifications,How_To,Medium,Resolved,Standard,20.65,Very_Negative,1,Ios,Eu,2025,7,July,28,186,12–24h,20.0,Eu,No
TCKT_082969,2025-07-28 09:21:34,CUST_07559,Individual,Email,Billing,Performance,High,In Progress,Standard,29.91,Negative,2,Web,Mea,2025,7,July,28,186,1–2 days,40.0,Mea,No
TCKT_044588,2025-07-28 09:24:48,CUST_00812,Non_Profit,Chat,Notifications,Performance,High,Resolved,Gold,8.56,Negative,2,Ios,Unknown,2025,7,July,28,186,<12h,40.0,Unknown,No
TCKT_054118,2025-07-28 09:39:30,CUST_08649,Small_Business,In_App,Notifications,Account_Access,Medium,Resolved,Standard,46.49,Neutral,3,Web,Mea,2025,7,July,28,186,1–2 days,60.0,Mea,No
TCKT_075082,2025-07-28 09:39:35,CUST_00714,Individual,Web_Form,Api_Integration,Feature_Request,Low,On Hold,Standard,29.91,Neutral,3,Android,Eu,2025,7,July,28,186,1–2 days,60.0,Eu,No
TCKT_004492,2025-07-28 09:42:56,CUST_05223,Small_Business,Email,Mobile_App,Performance,Medium,In Progress,Platinum,29.91,Neutral,0,Android,Latam,2025,7,July,28,186,1–2 days,0.0,Latam,No
TCKT_030638,2025-07-28 09:53:02,CUST_05376,Non_Profit,In_App,Login_Auth,Account_Access,Medium,Resolved,Standard,13.56,Negative,3,Web,Mea,2025,7,July,28,186,12–24h,60.0,Mea,No
TCKT_093109,2025-07-28 10:33:08,CUST_03115,Individual,Web_Form,Login_Auth,Account_Access,Low,Resolved,Standard,57.38,Very_Negative,1,Web,Unknown,2025,7,July,28,186,2–3 days,20.0,Unknown,Yes
TCKT_075074,2025-07-28 10:40:51,CUST_01917,Enterprise,Email,Data_Export,Other,Low,Open,Gold,29.91,Neutral,0,Api_Client,Mea,2025,7,July,28,186,1–2 days,0.0,Mea,No
TCKT_002111,2025-07-28 10:55:46,CUST_09945,Education,Phone_Transcript,Data_Export,Feature_Request,High,On Hold,Standard,29.91,Positive,4,Web,Eu,2025,7,July,28,186,1–2 days,80.0,Eu,No
TCKT_012947,2025-07-28 12:27:39,CUST_03188,Small_Business,Email,Api_Integration,Billing_Problem,Low,Open,Standard,29.91,Very_Negative,1,Api_Client,Eu,2025,7,July,28,186,1–2 days,20.0,Eu,No
TCKT_066479,2025-07-28 12:35:58,CUST_05581,Education,Phone_Transcript,Data_Export,Security_Concern,High,Resolved,Platinum,18.08,Neutral,4,Android,Mea,2025,7,July,28,186,12–24h,80.0,Mea,No
TCKT_010824,2025-07-28 12:38:41,CUST_06989,Individual,Web_Form,Billing,Bug,Low,Closed No Action,Gold,169.57,Negative,0,Android,Apac,2025,7,July,28,186,7+ days,0.0,Apac,Yes
TCKT_074212,2025-07-28 12:56:06,CUST_06495,Enterprise,In_App,Analytics_Dashboard,Other,Medium,Open,Standard,29.91,Positive,4,Ios,Eu,2025,7,July,28,185,1–2 days,80.0,Eu,No
TCKT_058135,2025-07-28 13:10:39,CUST_01733,Individual,Phone_Transcript,Data_Export,Feature_Request,Low,On Hold,Gold,29.91,Very_Positive,5,Ios,Eu,2025,7,July,28,185,1–2 days,100.0,Eu,No
TCKT_025916,2025-07-28 13:17:49,CUST_05142,Small_Business,Chat,Data_Export,How_To,Low,In Progress,Platinum,29.91,Positive,4,Api_Client,Latam,2025,7,July,28,185,1–2 days,80.0,Latam,No
TCKT_043276,2025-07-28 13:18:46,CUST_04574,Non_Profit,Phone_Transcript,Analytics_Dashboard,Performance,Urgent,Resolved,Standard,0.74,Positive,5,Android,Apac,2025,7,July,28,185,<12h,100.0,Apac,No
TCKT_048468,2025-07-28 13:32:31,CUST_09922,Small_Business,Phone_Transcript,Analytics_Dashboard,Bug,Low,Resolved,Standard,65.76,Neutral,3,Ios,Mea,2025,7,July,28,185,2–3 days,60.0,Mea,Yes
TCKT_064793,2025-07-28 13:45:23,CUST_05319,Education,Phone_Transcript,Billing,Performance,Urgent,Resolved,Gold,7.7,Very_Negative,1,Android,Mea,2025,7,July,28,185,<12h,20.0,Mea,No
TCKT_034206,2025-07-28 14:24:08,CUST_06982,Individual,Chat,Login_Auth,Feature_Request,Low,Resolved,Gold,42.29,Positive,4,Web,Latam,2025,7,July,28,185,1–2 days,80.0,Latam,No
TCKT_060708,2025-07-28 15:33:46,CUST_06169,Non_Profit,Web_Form,Notifications,Security_Concern,Low,Open,Gold,29.91,Neutral,0,Android,Mea,2025,7,July,28,185,1–2 days,0.0,Mea,No
TCKT_080068,2025-07-28 15:38:16,CUST_00409,Enterprise,In_App,Api_Integration,Billing_Problem,Low,Resolved,Standard,14.09,Positive,5,Ios,Mea,2025,7,July,28,185,12–24h,100.0,Mea,No
TCKT_018953,2025-07-28 15:56:20,CUST_06196,Small_Business,Web_Form,Mobile_App,Other,Medium,Resolved,Standard,38.73,Neutral,3,Web,Unknown,2025,7,July,28,185,1–2 days,60.0,Unknown,No
TCKT_065435,2025-07-28 16:19:14,CUST_07222,Education,In_App,Notifications,Bug,Low,In Progress,Standard,29.91,Negative,3,Android,Unknown,2025,7,July,28,185,1–2 days,60.0,Unknown,No
TCKT_013122,2025-07-28 16:56:55,CUST_06904,Enterprise,In_App,Data_Export,Performance,Low,Closed No Action,Standard,35.78,Very_Negative,2,Api_Client,Eu,2025,7,July,28,185,1–2 days,40.0,Eu,No
TCKT_032733,2025-07-28 17:45:41,CUST_02252,Individual,Chat,Billing,Billing_Problem,Low,Resolved,Standard,13.7,Positive,4,Api_Client,Apac,2025,7,July,28,185,12–24h,80.0,Apac,No
TCKT_020697,2025-07-28 18:58:01,CUST_08929,Education,In_App,Billing,How_To,Medium,Resolved,Standard,8.79,Neutral,3,Desktop_App,Apac,2025,7,July,28,185,<12h,60.0,Apac,No
TCKT_083999,2025-07-28 19:09:29,CUST_01121,Non_Profit,Web_Form,Mobile_App,Feature_Request,Urgent,Resolved,Platinum,1.99,Neutral,4,Ios,Unknown,2025,7,July,28,185,<12h,80.0,Unknown,No
TCKT_010135,2025-07-28 19:17:59,CUST_09805,Small_Business,Web_Form,Login_Auth,Security_Concern,Medium,Resolved,Platinum,44.8,Very_Negative,2,Web,Latam,2025,7,July,28,185,1–2 days,40.0,Latam,No
